"logFC","logCPM","F","PValue","FDR"
-1.6362903736226,3.41877041044352,752.838828864352,2.35783713425236e-21,2.67830766072441e-19
-1.75511530161974,4.06810848231247,751.962932956202,2.39401655739592e-21,2.7034079913135e-19
0.921861913535879,5.84529695793232,744.900283628901,2.70951568320358e-21,3.0417878696175e-19
-2.20513654133301,3.1508531739445,737.949679348116,3.06517976939498e-21,3.42106139727183e-19
-4.0709087504099,1.6484179353727,735.259925052037,3.42643391670779e-21,3.80215328896182e-19
0.89843225373902,5.2333705246772,724.321741137096,3.91358908346258e-21,4.31776836984087e-19
-0.563643446572239,7.96785247100952,722.796564489239,4.02327934173286e-21,4.4115020716234e-19
0.874572903109614,5.14760630186757,722.507124586294,4.04450885349648e-21,4.4115020716234e-19
2.09183332676391,2.62681854730429,720.1062069046,4.22835244617817e-21,4.58597072933799e-19
0.843728060609381,5.72792142930032,716.344896609725,4.52533949080482e-21,4.88050237106629e-19
-0.906630589749266,5.06336068605193,714.101818804055,4.71534437904456e-21,5.04336366155357e-19
-1.89938287190302,2.79021256849398,713.966124981089,4.72889232213181e-21,5.04336366155357e-19
0.608801338340331,6.20593234216912,712.417123139896,4.86361220088915e-21,5.15838471936293e-19
1.11338645292618,4.53581768047727,710.338061191934,5.05369312963017e-21,5.33053554997309e-19
0.870131500754391,5.41318401311359,698.826700744138,6.26024262025534e-21,6.56709713557605e-19
-4.41329767387087,1.6276113695863,704.993676584981,6.30400536891043e-21,6.57706473190073e-19
-4.66533613459133,1.66293122642376,705.124777314841,6.56901580384681e-21,6.81650791278093e-19
-0.621839876275786,6.6757380279705,692.82555317784,7.0089694169409e-21,7.23393472564594e-19
-2.49390057091029,1.99484970591515,691.162739750194,7.25290905235947e-21,7.44534716501914e-19
-1.78561686361741,2.58090752279,690.767573838169,7.29137504309839e-21,7.44534716501914e-19
0.486258696193636,7.89539907147611,690.349537835381,7.3454286404381e-21,7.46085680478784e-19
-0.480160944684724,7.78090143732871,685.883498015025,7.9969698352551e-21,8.07988578565222e-19
-2.68488642677805,2.83465300607269,679.508280635807,9.04617433275371e-21,9.09150657875356e-19
