"gene_name","logFC","logCPM","F","PValue","FDR"
"ZDHHC11B",1.05130882539783,-1.51420517295665,11.1671818384684,0.00244763619392748,0.00638500774763225
"TMEM204",-1.54030051153767,-2.57635550191129,11.0444374067831,0.00247383736357975,0.00644897553892455
"RAPGEF4",-1.2546868241736,-2.34049919120395,11.1122112990875,0.00247490702303383,0.00644931229429377
"MT1X",1.0872995307356,-2.05711541712783,11.0652605629379,0.00254384085776549,0.00661350392016849
"C1orf94",-1.38088171972789,-2.60380230153433,10.9309902793892,0.0026022382395307,0.00675161068850801
"DUSP13B",1.08848073029219,-1.81456310025605,10.8712095686239,0.00274306868307669,0.00708063594312534
"CA10",-1.34496290972648,-2.4767926223809,10.7053585705779,0.00286681382596651,0.00737427643267842
"GATA3",-1.70574448871179,-2.86667311920863,10.5449052848417,0.00288843680150212,0.0074259168713588
"TBX6",1.3062384719976,-2.15145290642202,10.5888994259095,0.0030389339011268,0.00776913225461861
"ASB17",1.22493037034008,-2.15022237179783,10.5792641472714,0.00305526792894327,0.00780673212191189
"PECAM1",-1.22162202670387,-1.90927770846996,10.5855172709381,0.00305980253946504,0.00781727832713739
"SOST",-1.29138473563264,-2.71893776938905,10.4480958956996,0.00312826608891326,0.00797426706150623
"PPP1R17",-1.18275684191772,-1.35755784575056,10.4974539847852,0.00316369987312514,0.00805377887075762
"INSM2",-1.51744491292695,-2.7442844303883,10.3792758290042,0.0031674617213378,0.00806228621910923
"MYO16-AS1",1.13489018822032,-1.72129429037848,10.4122552443603,0.00327458952457536,0.00831291921492636
"MX2",1.94888460664301,-2.81404430913827,10.0947274908138,0.00340905403608711,0.00863030599113336
"PLAAT5",-2.25155565799738,-3.45315883651379,9.8442474275829,0.00341472698796874,0.00864352768829587
"LINC02019",1.12130679149576,-1.90373668950092,10.2868689891483,0.00343790090422912,0.00869759932241519
"GRM4",-1.4910722623458,-1.99990360642094,10.229289488264,0.00349844907474139,0.00883732645822342
"PTOV1-AS2",1.47639890373321,-3.13961755839647,10.0208598270822,0.00350850113607707,0.00885986533928854
"IL21R",-1.51230669490337,-2.27845595925809,10.0887733391898,0.00366201277098312,0.00920273061455204
"ZFP42",-1.60794097730913,-2.93546265348355,9.94154055468051,0.00368003157869744,0.00924434246120006
"OCSTAMP",-1.27900212108507,-2.30971935147835,10.0404999179491,0.00375427745125164,0.00941733493161868
"LINC02228",1.03717421203897,-1.15847144228066,10.0471415398656,0.0037670698866916,0.00944232077418836
"ZAR1",-1.23577616203006,-2.75517448821843,9.94489688930121,0.00381891177357884,0.00955076202675783
"CYP19A1",1.28187989583648,-2.90066461519853,9.88939183739526,0.00384768228942394,0.00961645058066284
"LINC02223",1.22486165576732,-2.11414670974417,9.94652348877676,0.00391734221064795,0.00976766052965433
"BAALC-AS2",-1.15966412020832,-1.99159358579503,9.87252083988377,0.00404476805910803,0.0100527463012295
"SYT12",1.02179195696421,-1.69428169514412,9.84862821612881,0.00408615269433351,0.0101385386161458
"SEPTIN14P4",1.54450135357476,-3.187822604649,9.6052387543254,0.0041141269586153,0.010203942324797
"CD160",-1.10349509046695,-2.27001966926147,9.7951956723154,0.00415822579461986,0.0103013886410269
"MAP2K1P1",1.35567469206614,-2.7440638630328,9.71497486836685,0.00416536804899507,0.010317751024072
"TCERG1L",-1.14289346525923,-2.3685613283979,9.73148337707874,0.00425114362287364,0.0105071718975544
"FLRT1",-1.05060377703367,-1.73399536379237,9.73754669760879,0.00427175077696407,0.010549954929291
"LINC02432",1.15828971816109,-1.63611355560278,9.6505696506017,0.00442044781178381,0.0108863805827856
"INSM1",1.4050324386168,-2.86654618129151,9.49198495967283,0.00450302003303154,0.0110585231641431
"RBFOX3",-1.49988535631285,-2.38840680881013,9.55247730324692,0.00451615448688109,0.0110893601540875
"PPM1L-DT",1.15053179972892,-2.3235789518713,9.57045267238034,0.0045365408755671,0.0111351457854829
"TMPRSS5",-1.16254257268959,-2.39933847385751,9.48173906677272,0.00469223118124609,0.0114820601639747
"LINC00370",1.16463144779246,-2.58236741245026,9.41929926970212,0.00477632719702893,0.011668510206333
"LINC00654",-1.33762370440041,-2.8187042155013,9.29458586460572,0.00492240888752445,0.0120039994174043
"TACR1",-1.69359540589234,-2.96031399195579,9.11946960313005,0.00511572530447382,0.0124123582747705
"PLN",-1.19788088165297,-2.42262859099572,9.13707918353536,0.00538716290645896,0.0129970298247195
"MARCO",-1.0209508846263,-1.4431964861019,9.10696615767181,0.00549821354158386,0.0132416516569797
"PLAC9",-1.15452654452354,-2.2743597089234,9.0676431434958,0.00556885938011128,0.0133933091355545
"HGF",-1.42165612380859,-2.6329563043527,8.99420048063872,0.00561679973024988,0.0134933931199608
"CXCL16",-1.42299368539657,-2.82964714431368,8.86572304208439,0.00584718495106053,0.0140012984290269
"C1QL4",-1.43524894758266,-2.80015363783535,8.77848457338826,0.00607438221223246,0.0144965086186259
"ST14",-1.86276518730432,-3.37958480572952,8.56822176101944,0.00610165916748863,0.0145561763437653
"CCKAR",-1.5427979443146,-3.50418416490785,8.55596836873798,0.00616511224622452,0.0146965925482146
"CATSPER3",1.27089420766689,-2.39639344601176,8.79419534574099,0.00619271743208097,0.0147550696963706
"CCDC178",-1.11857071158717,-2.35639406837324,8.78791210910372,0.00623941429613489,0.0148589549984991
"KLRC1",-1.83485703020974,-3.39837369332423,8.46924019453307,0.00636905097243301,0.0151470108421453
"NOD2",-1.51928755718219,-3.10687862665911,8.58193250513523,0.00639441546026751,0.0151998010885036
"ABCA10",-1.47504457200819,-2.96910020830217,8.60410350209856,0.00643495037687556,0.0152829076314339
"LINC02174",-1.65113013519792,-3.43482566709252,8.4251041227829,0.0065393145219743,0.0155058326183721
"FKBP6",1.23539930506546,-2.51596428251942,8.65102297159194,0.00654967558894299,0.0155284824355858
"ADH4",-1.08290959747273,-2.06611394474516,8.57210730901996,0.00685351751353102,0.0161570644366026
"CACNG6",-1.10246716510732,-2.43983077310132,8.54440938416342,0.00688973565622362,0.0162324810251012
"LINC02367",-1.14145075638452,-2.10336037574568,8.52012455343658,0.0069974524132176,0.0164600041632812
"NQO2-AS1",1.22790996928518,-2.62986206921707,8.40525633383506,0.00722695828217466,0.01695416328277
"AMZ1",-1.08437349142727,-2.18619686924981,8.42874866895001,0.00726647550810607,0.0170427037665378
"LINC02177",1.00412900155646,-2.12122227017289,8.4068467035387,0.00734099028612341,0.0171964601003918
"TMA7B",1.29677702351102,-3.19562638801229,8.25985390227555,0.00736361946083159,0.0172413139174352
"LINC01338",1.04807592247328,-1.95836792694363,8.32883186655537,0.00758841534824242,0.0177023532123742
"OR7E12P",1.34569608034307,-2.70827259321523,8.23276675263354,0.00771212535708726,0.0179737368556518
"TM6SF1",1.17301558100794,-2.05990103246286,8.28112288695447,0.00773037696399852,0.018005344161354
"CLNK",-1.32807166281657,-2.82251321924541,8.14712239050645,0.00795452959544111,0.0184490883947907
"TMC1",1.24427088611764,-3.01821344107363,8.1129804975554,0.00798622776757368,0.0185047211169719
"KY",-1.42722570140912,-2.65313049287802,8.12172721126301,0.00808947710107938,0.0187123378611183
"TMEM191B",1.01646212703561,-2.12243316075919,8.13860034322736,0.00821466069188258,0.0189676258482163
"FOXCUT",-1.26982641017088,-2.298215562736,8.08609364781721,0.00835355884697355,0.0192605415788315
"CCDC198",1.03879733051225,-2.03025880625188,8.05667260506634,0.0085073741799821,0.0195705287157719
"KLRD1",1.98340306539123,-3.53462844069934,7.68910963397827,0.00883025766834173,0.0202163931376453
"TMEM229A",-1.01533071456669,-1.96877317090701,7.95111380844251,0.00890177621316638,0.0203679854546073
"GHRHR",1.14328198776328,-2.9211139238658,7.86045514274344,0.00899910495101796,0.0205735164635813
"PTGS1",-1.59774455828465,-2.91153550195656,7.80180225631945,0.00906469973888784,0.0207062161931735
"FRMPD3",-1.09509325008604,-2.34053102175,7.87144875918508,0.009170775120625,0.0209285984297002
"OR10A2",-1.44357815782284,-3.18602428075981,7.72808081162238,0.00922331334126094,0.0210260000251973
"PABPC1L2A",1.21945634201646,-2.52833259308071,7.82831234648577,0.00927136029802885,0.0211174732102918
"ATP1B4",-1.46682853564965,-2.94883303155047,7.75835027518188,0.00927223950041931,0.0211174732102918
"TNS4",-1.62877931606119,-3.26286208084274,7.66214436483779,0.00933674044942688,0.0212517674185022
"PNLIPRP2",1.23276638626145,-3.02553215159238,7.74769445981675,0.00935205137243205,0.021284093680685
"TERF1P2",1.31579973302702,-3.26994346850619,7.6349087845703,0.00959214697725888,0.0217685832276201
"CNBD1",1.03974818091062,-2.06308190935032,7.74809762150927,0.00969965269376413,0.0219780471706739
"RNASE4",1.59580757431895,-3.55463095198762,7.46144866410711,0.00993921952222865,0.0224553603822788
"TMEM125",1.2959642593894,-2.96397269210643,7.58532964681974,0.0100584031107711,0.022687247622779
"DLX4",-2.1738743506609,-3.68436535587186,7.37290097584423,0.0100646408724879,0.0226986502383869
"MROCKI",-1.39662894873184,-3.1877184730638,7.53336672410416,0.0100740910981603,0.022717294351155
"MIR9-3HG",-1.32937556692896,-3.01102620511356,7.55470868162986,0.0101502208586616,0.0228782188357083
"LINC02593",-1.17936241095723,-2.96293748953579,7.5618326863187,0.0102101043314438,0.0230023908990408
"MPHOSPH10P2",1.71865363867496,-3.75529237259274,7.30129593839901,0.0104548260858935,0.023504074993664
"C10orf67-AS1",1.15327965709558,-2.640149132479,7.53375991601493,0.0105044826468543,0.0236074166906651
"LINC03060",1.17687134772931,-2.47397992411329,7.54227124245303,0.0105150308416067,0.0236255907146914
"CD8A",-1.12332328557321,-2.88763431837899,7.46483392161071,0.0107184536338077,0.024020797852931
"ZNF804A",-1.27584690513558,-2.40689613984415,7.47977106118554,0.0108060513601233,0.0241888721968618
"GLYCTK-AS1",1.14239882805313,-2.54378453460819,7.43436379569896,0.0110056300993115,0.0246069276748758
"OXCT2P1",-1.05966990883198,-2.2302650663653,7.42900553615739,0.0111164821885762,0.0248172006714848
"SLC12A9-AS1",1.40364677532349,-3.01928252774546,7.32638042273556,0.0111817574908935,0.0249513191389844
"LINC02568",1.60875684455944,-3.35061976575285,7.18249627020519,0.0114957761963289,0.0255805271048207
"ANP32CP",1.12826327621652,-2.88765727103926,7.28475610374565,0.0115944321628928,0.0257643609481484
"RPS4XP1",1.33672142891009,-3.28756879471856,7.19111582057357,0.0116618344458051,0.0258901625831064
"GNGT2",1.17544122592695,-2.73999477760187,7.24376614307473,0.0118727808929366,0.0262764324189191
"BATF3",-1.21985243896159,-2.9841034589315,7.19942212463116,0.0119449358913153,0.0264148063939153
"CNTN2",-1.26174670229315,-2.6803379095105,7.21369219382836,0.012036539893511,0.0265836926295134
"LDHD",1.35063345590364,-2.97569645005845,7.1386814519738,0.0122157026416862,0.0269298166757522
"GCSIR",1.47645451215891,-3.14086354920045,7.05239510240079,0.01248907018548,0.0274882687859044
"PAK6",1.19562145304703,-3.12291970570946,7.07788436800809,0.0125002888455124,0.027506653480892
"RPL3P10",-1.16815480313553,-3.16443669000303,7.04464170645101,0.0126684584512465,0.0278256747012103
"ENTR1P2",-1.1293949211806,-2.94901324393951,7.07487007263206,0.0126867241231126,0.0278530470026753
"CCDC62",1.20169021964639,-2.64486430664698,7.09436544994332,0.0127179598370174,0.0279056663608666
"IL10RA",-1.04377191985552,-2.36021532243756,7.03437711167132,0.0131918280779952,0.0288465114037218
"GBP3",1.04587532057865,-2.78050680503419,7.0063302525963,0.0132070408459431,0.0288731993075469
"PPIAP46",1.25142970240588,-2.80895586839215,6.93335009363372,0.0135535783974736,0.0295338195504478
"RARRES2P1",-1.22374994532895,-3.00497820293038,6.89294974697346,0.0136783823285689,0.0297714178641198
"INO80B",-1.3262740309512,-3.59665327755129,6.75940251363837,0.0138120970015869,0.0300303314781184
"PATL2",1.07275338874831,-2.53677201128626,6.91543780187281,0.013847135917565,0.030089941866453
"OTOG",-1.0661658110098,-2.35956877339891,6.92045176415029,0.0138698917530155,0.0301335798984425
"PGR",1.61466979873084,-2.24019906350607,6.85655879832275,0.0141718818295702,0.0307267775225809
"SDS",1.35528526521619,-3.47482086179678,6.70719073881507,0.0142942571716815,0.0309434883767218
"VSTM2A",1.78606770148022,-3.27174345291265,6.69992383519963,0.014316366809703,0.0309808695350995
"YBX2P1",-1.2423908636843,-2.96786929443317,6.76157181056029,0.014533567754248,0.0314048739507314
"LINC01182",1.22685715649673,-2.20301215824749,6.80004775864628,0.0146321147665172,0.0315858211146779
"ADHFE1",1.10359645668617,-2.86162079808804,6.70836711902294,0.0150190892230552,0.0323121658427648
"ETV7",1.2150390499374,-3.33173675158743,6.6283738676499,0.0150799074816656,0.0324284736110154
"LINC00598",-1.34857486097408,-3.40568524831291,6.58777822787577,0.015200161789766,0.0326504985876848
"LINC01967",1.25583706703963,-3.01250679650559,6.50247664421149,0.0162998412541538,0.0347443984628015
"VN1R84P",1.32838734286187,-2.9398977441577,6.48898996261652,0.0164252982054667,0.0349807465775843
"CSRP1-AS1",-1.17929769715667,-2.96346713936757,6.48746059509211,0.0164965332407097,0.0351090852130714
"PRND",-1.10676544742646,-2.96375500213057,6.47150414589906,0.0166490815621389,0.0353945092744607
"LINC00504",1.33867214526905,-2.88792032811343,6.38944407618904,0.0172319342322194,0.0364599847300691
"SIGLEC9",1.15215991214929,-2.71533108289384,6.40959373495849,0.0172732597523548,0.0365313173367802
"GIPC3",-1.34714299858245,-3.34047336813372,6.31585222735556,0.0173380715781732,0.0366320669256209
"RASGRF1",1.11068861175649,-2.81552365180795,6.37258268460612,0.0175200378339903,0.036979118872293
"PDCD1LG2",-1.00681512500605,-2.4005215999712,6.32894655785864,0.018092299336523,0.0380914532093916
"SPTB",-1.11812578382375,-2.95498784984677,6.26090103320072,0.018337425789196,0.0385441325824149
"ALS2CL",-1.07384767752741,-2.81622705186777,6.26781191313801,0.0184006167379655,0.0386600240252517
"DPH1-AS1",-1.08987957190107,-3.06543784871299,6.23997172585478,0.018431146293085,0.0387156926784498
"KIF25",-1.08527760867964,-2.99902151005384,6.20882322517457,0.0187614222607876,0.0393491776620058
"HNRNPA1P67",-1.15256073386085,-3.39695162657612,6.14310230956458,0.0188442214514923,0.0394969449944643
"NDUFS5P3",1.30074406620645,-3.34250611691175,6.12987757570459,0.0189435681268405,0.0396791791959582
"SLC5A9",-1.29413376014062,-3.08428309076855,6.165074463223,0.0189500847503342,0.0396884984673974
"ORMDL1P1",1.25488542776283,-3.13987288671,6.13559518782744,0.0191704467049073,0.0401062625756436
"ARHGAP9",-1.29041692591981,-3.25419712580594,6.10696454980641,0.0192741476132209,0.0402968647060555
"PRDM8",-1.32759094015191,-2.73499722771519,6.15469036036341,0.0193298574498609,0.0404001386461601
"ARHGEF26-AS1",1.01183253740959,-2.35534323799862,6.15456402032884,0.0195959117601549,0.0408627762393758
"OSTCP1",1.09495234847801,-3.06136658804054,5.96710228680571,0.0209162346092324,0.0433008687364859
"VDR",-1.05532793726384,-2.45376701430403,6.00662589534545,0.0209444355375736,0.0433499007024043
"SEPTIN14P3",1.04514650045996,-2.75931606944883,5.93221276532531,0.0215310515818182,0.0444108302585328
"AOC3",-1.28075496609353,-2.77074474991393,5.92173627905315,0.0215375279070129,0.0444119832395224
"PGAM1P7",-1.04261688966898,-2.83876067528779,5.88471887170998,0.0219683715769134,0.0452156994920131
"GPRC5D-AS1",-1.17936809170197,-2.96188150532392,5.80476013216455,0.0226347788502567,0.0464528383139169
"MTND5P2",-1.39542097256845,-3.28010793111086,5.75629573951164,0.0226392498893427,0.0464570475815833
"LINC00703",-1.36744002822722,-3.29917829811845,5.69610519090326,0.0232955729013375,0.0476561288349293
"HADHAP2",1.0451781597162,-2.76202743896383,5.75475007459726,0.0233920293199348,0.0478381577559166
"CRPPA-AS1",1.28350764979911,-3.01891321288804,5.67967926648592,0.0238861072002876,0.0487291817134879
"KIRREL3-AS4",1.08616323798536,-2.24060733753992,5.72129278100186,0.0239600101116488,0.0488747544483393
"WDR64",1.01573113666053,-2.83482697878549,5.69577299208619,0.02400891230826,0.0489641017297001
